No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
13102,999.99,999.99,999.99,29.12,11.72,11.72,85.30,24.61,7.36,24.47,59.36,32.59,14.83,0,235,0,110,0,353,0,165,0,102,0,153,1,86,1,129,0,185,2,280,3,185,6,280
13104,999.99,999.99,999.99,999.99,999.99,999.99,74.96,73.46,11.01,72.24,999.99,999.99,34.78,1,180,0,83,1,270,0,125,3,110,0,165,3,110,1,165,7,140,1,210,8,140,2,210
13105,999.99,161.82,161.82,5.86,3.49,3.49,8.09,9.82,2.83,7.02,12.70,12.30,4.15,22,180,1,83,25,270,1,125,20,102,22,153,17,86,17,129,77,140,86,210,317,140,324,210
13106,999.99,3.32,3.32,999.99,2.01,2.03,7.37,24.61,5.45,24.11,16.21,15.00,4.41,19,235,1,110,14,353,1,165,0,110,0,165,10,110,7,165,0,140,0,210,34,140,24,210
13107,999.99,3.32,3.32,999.99,2.01,2.03,7.37,24.61,5.45,24.11,16.21,15.00,4.41,19,235,1,110,14,353,1,165,0,110,0,165,10,110,7,165,0,140,0,210,34,140,24,210
13108,999.99,999.99,999.99,5.82,1.40,1.40,37.64,12.40,4.57,9.84,56.74,3.63,9.71,1,180,0,83,20,270,1,125,0,94,0,141,0,102,5,153,0,185,0,280,5,185,133,280
13110,999.99,999.99,999.99,999.99,1.02,1.02,18.38,36.45,6.93,39.31,13.82,14.59,4.22,41,180,2,83,48,270,3,125,26,86,31,129,13,102,12,153,193,140,234,210,25,140,23,210
13111,999.99,999.99,999.99,999.99,999.99,999.99,31.41,30.33,5.52,30.92,88.78,34.17,39.80,0,235,0,110,0,353,0,165,0,94,0,141,0,102,0,153,0,140,0,210,0,140,0,210
13112,999.99,999.99,999.99,13.73,5.86,5.86,71.80,162.54,2.49,118.11,94.85,2.45,147.00,0,180,0,83,6,270,1,125,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
13113,999.99,7.74,7.74,9.28,1.69,1.75,7.63,42.48,3.32,30.43,13.10,13.44,3.72,32,235,2,110,25,353,2,165,0,86,0,129,4,86,3,129,0,185,0,280,3,185,2,280
13114,999.99,52.66,52.66,9.57,5.01,5.25,26.48,82.79,6.95,61.91,48.23,35.91,3.59,35,235,1,110,32,353,1,165,0,102,0,153,43,110,40,165,0,185,0,280,146,185,139,280
13115,999.99,220.06,220.06,24.70,3.77,3.77,27.47,341.84,5.09,361.58,40.57,16.50,4.50,11,180,1,83,28,270,2,125,0,86,0,129,4,86,16,129,0,185,0,280,44,185,178,280
13116,999.99,999.99,999.99,999.99,8.09,8.09,126.68,235.91,12.52,256.46,999.99,999.99,23.50,1,235,0,110,1,353,0,165,0,102,0,153,1,86,2,129,0,140,0,210,53,140,85,210
13117,999.99,999.99,999.99,999.99,2.35,2.35,23.12,6.14,4.35,5.64,59.08,14.24,15.50,0,180,0,83,7,270,1,125,0,102,0,153,0,102,4,153,0,140,0,210,6,140,106,210
13118,999.99,999.99,999.99,999.99,1.71,1.71,32.45,8.92,2.66,9.11,49.19,4.79,30.71,2,235,0,110,40,353,3,165,0,94,0,141,1,102,31,153,0,140,0,210,3,140,91,210
13119,999.99,999.99,999.99,999.99,7.77,7.77,131.51,10.03,4.01,10.03,999.99,999.99,127.00,0,235,0,110,0,353,0,165,0,102,0,153,0,102,0,153,0,185,0,280,1,185,1,280
13120,999.99,131.63,131.63,5.67,2.33,11.78,4.77,23.95,1.83,7.21,3.65,2.19,15.80,2,180,0,83,5,270,0,125,1,94,0,141,5,86,5,129,2,185,0,280,19,185,19,280
13121,999.99,999.99,999.99,999.99,999.99,999.99,31.71,337.36,14.00,256.30,999.99,73.13,9.79,2,180,0,83,1,270,0,125,0,86,0,129,12,94,0,141,0,140,0,210,13,140,0,210
13122,999.99,999.99,999.99,999.99,999.99,999.99,27.53,27.86,5.56,18.63,43.18,23.50,20.63,1,235,0,110,0,353,0,165,6,102,0,153,7,110,0,165,166,140,0,210,27,140,0,210
13123,999.99,999.99,999.99,999.99,999.99,999.99,16.29,37.54,4.82,40.48,46.81,39.80,29.50,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
13124,999.99,999.99,999.99,999.99,999.99,999.99,255.81,236.72,11.97,236.72,999.99,999.99,263.00,0,180,0,83,1,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,1,280
13125,999.99,999.99,10910.44,6.76,6.03,17.24,25.46,5.78,1.84,4.68,13.57,5.08,44.00,1,235,0,110,2,353,0,165,0,94,4,141,2,102,11,153,0,185,5,280,61,185,462,280
13126,303.52,57.33,60.68,5.38,5.38,7.95,7.50,11.17,2.52,5.96,4.28,2.52,4.12,12,235,1,110,20,353,1,165,0,86,0,129,2,86,5,129,0,185,0,280,26,185,58,280
13127,999.99,999.99,999.99,999.99,5.83,5.83,57.03,239.14,11.31,228.49,999.99,999.99,6.40,2,235,0,110,1,353,0,165,0,94,0,141,2,102,0,153,0,185,0,280,11,185,1,280
13128,999.99,999.99,999.99,999.99,6.09,6.09,33.49,37.25,6.57,41.99,47.23,29.77,10.00,1,180,0,83,1,270,0,125,0,102,0,153,2,86,8,129,0,140,1,210,22,140,78,210
13129,999.99,999.99,999.99,999.99,999.99,999.99,49.32,72.04,13.03,66.76,999.99,999.99,16.29,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,4,140,0,210
13130,999.99,999.99,999.99,999.99,6.36,6.36,119.95,591.94,4.12,628.30,999.99,33.83,107.50,0,180,0,83,0,270,0,125,0,102,0,153,0,110,1,165,0,140,0,210,0,140,0,210
13131,999.99,999.99,999.99,999.99,999.99,999.99,36.30,38.27,31.41,40.83,29.85,27.46,150.00,21,180,1,83,21,270,2,125,2,102,3,153,206,110,203,165,5,185,6,280,969,185,958,280
13132,999.99,999.99,999.99,999.99,999.99,999.99,35.07,31.34,29.51,33.07,80.45,999.99,13.10,0,180,0,83,0,270,0,125,0,94,1,141,0,86,1,129,1,185,1,280,4,185,9,280
13133,999.99,999.99,999.99,999.99,999.99,999.99,86.56,61.61,13.98,61.61,999.99,87.81,23.20,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,185,0,280,6,185,5,280
13134,999.99,999.99,999.99,999.99,16.07,16.07,15.37,17.62,9.24,17.71,23.17,31.93,8.87,5,235,0,110,4,353,0,165,0,94,0,141,3,86,3,129,0,140,0,210,46,140,43,210
13135,999.99,999.99,999.99,999.99,16.07,16.07,15.37,17.62,9.24,17.71,23.17,31.93,8.87,5,235,0,110,4,353,0,165,0,94,0,141,3,86,3,129,0,140,0,210,46,140,43,210
13137,999.99,999.99,999.99,999.99,999.99,999.99,86.86,110.79,37.74,112.98,999.99,999.99,12.43,0,235,0,110,1,353,0,165,0,94,0,141,0,102,0,153,0,140,0,210,3,140,4,210
13138,999.99,999.99,999.99,999.99,999.99,999.99,54.35,236.52,7.59,283.60,75.64,21.87,60.50,0,180,0,83,1,270,0,125,0,102,1,153,0,86,3,129,0,185,8,280,0,185,17,280
13139,999.99,999.99,999.99,999.99,999.99,999.99,4.52,9.37,6.12,6.60,17.44,17.76,5.31,5,180,0,83,0,270,0,125,2,86,0,129,11,102,0,153,23,185,0,280,218,185,0,280
13140,999.99,999.99,999.99,999.99,999.99,999.99,31.33,65.16,23.90,61.46,61.82,49.41,20.67,4,180,0,83,4,270,1,125,0,94,0,141,0,102,0,153,0,185,0,280,0,185,0,280
13141,999.99,999.99,999.99,999.99,999.99,999.99,41.15,55.21,14.11,59.66,999.99,97.52,92.33,0,180,0,83,0,270,0,125,0,110,0,165,0,110,0,165,0,140,0,210,0,140,0,210
13142,999.99,5.87,6.36,999.99,1.27,1.79,4.84,7.08,2.61,7.67,10.44,7.52,3.30,11,235,1,110,15,353,1,165,11,110,58,165,102,110,160,165,41,140,214,210,107,140,167,210
13143,999.99,188.83,188.83,999.99,20.32,20.32,11.25,23.06,4.60,21.62,32.35,33.35,8.20,5,235,0,110,3,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,1,185,0,280
13144,999.99,999.99,999.99,999.99,999.99,999.99,62.32,29.33,36.29,28.10,999.99,999.99,22.36,3,235,0,110,1,353,0,165,0,86,0,129,1,102,0,153,0,185,0,280,4,185,1,280
13145,999.99,999.99,999.99,999.99,3.95,3.95,54.52,263.92,10.26,322.01,83.16,31.45,22.20,9,235,1,110,11,353,1,165,11,86,34,129,31,102,75,153,198,140,631,210,728,140,1756,210
13146,999.99,999.99,999.99,999.99,999.99,999.99,167.77,296.43,78.90,283.91,999.99,999.99,64.67,0,235,0,110,0,353,0,165,1,102,0,153,1,86,0,129,5,140,0,210,3,140,0,210
13147,999.99,999.99,999.99,999.99,999.99,999.99,47.24,106.54,40.31,97.71,999.99,999.99,14.69,1,235,0,110,0,353,0,165,0,86,0,129,1,86,0,129,0,185,0,280,2,185,0,280
13148,999.99,999.99,999.99,999.99,999.99,999.99,6.87,220.25,10.24,140.29,15.07,35.96,3.37,2,235,0,110,0,353,0,165,1,102,0,153,11,110,0,165,3,185,0,280,37,185,0,280
13149,999.99,52.89,52.89,999.99,19.55,19.56,8.38,11.84,4.84,12.23,21.54,18.01,4.29,15,180,1,83,12,270,1,125,0,110,0,165,13,86,14,129,0,185,0,280,205,185,222,280
13151,999.99,999.99,999.99,999.99,999.99,999.99,27.37,396.02,26.09,333.30,57.12,63.32,2.46,3,235,0,110,2,353,0,165,1,102,0,153,29,102,12,153,0,185,0,280,84,185,33,280
13152,999.99,999.99,999.99,999.99,136.64,136.64,40.32,11.40,8.82,12.76,92.67,39.93,31.88,0,235,0,110,1,353,0,165,0,102,0,153,0,102,3,153,0,185,2,280,0,185,161,280
13153,999.99,999.99,999.99,999.99,999.99,999.99,25.90,230.56,13.02,224.10,93.16,67.01,3.95,3,235,0,110,2,353,0,165,3,86,2,129,58,110,32,165,37,140,25,210,210,140,116,210
13154,999.99,999.99,999.99,999.99,999.99,999.99,17.00,22.04,14.11,17.93,31.97,38.51,7.78,14,180,0,83,0,270,0,125,0,102,0,153,2,86,0,129,0,140,0,210,9,140,0,210
13155,999.99,999.99,999.99,999.99,999.99,999.99,48.41,45.73,11.89,40.68,999.99,61.25,22.91,2,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,1,185,0,280
13156,999.99,999.99,999.99,999.99,999.99,999.99,44.72,950.06,26.94,722.71,85.82,73.06,15.00,1,235,0,110,0,353,0,165,0,86,0,129,1,102,0,153,4,185,0,280,6,185,0,280
13157,999.99,999.99,999.99,999.99,999.99,999.99,28.99,50.84,12.26,44.13,999.99,57.95,19.50,1,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
13158,999.99,999.99,999.99,999.99,1.40,1.40,170.09,999.99,18.40,999.99,999.99,999.99,19.08,6,180,1,83,18,270,2,125,21,86,49,129,48,86,105,129,34,140,78,210,418,140,906,210
13159,999.99,999.99,999.99,999.99,37.02,37.02,61.55,45.46,14.78,49.50,94.01,46.89,25.67,6,235,0,110,9,353,0,165,0,102,0,153,26,110,46,165,0,140,0,210,97,140,174,210
13160,999.99,999.99,999.99,999.99,42.25,42.25,393.35,125.41,14.32,164.35,999.99,999.99,999.99,0,180,0,83,3,270,0,125,0,86,0,129,0,110,12,165,0,140,0,210,0,140,12,210
13161,999.99,999.99,999.99,44.53,1.44,1.44,9.56,8.03,2.73,7.63,21.94,6.95,5.05,10,180,1,83,50,270,3,125,0,102,0,153,4,94,20,141,0,185,0,280,2,185,9,280
13162,999.99,999.99,999.99,999.99,1.57,1.57,5.99,6.89,4.72,6.58,9.73,1.39,7.58,2,235,0,110,60,353,3,165,0,86,0,129,1,102,50,153,0,185,0,280,17,185,1226,280
13163,999.99,999.99,999.99,999.99,2.70,2.70,101.38,150.56,9.84,160.49,999.99,71.14,23.64,38,180,3,83,43,270,3,125,94,110,124,165,41,86,43,129,408,185,539,280,531,185,564,280
13164,999.99,999.99,999.99,999.99,999.99,999.99,140.95,235.11,31.39,227.67,99.46,86.79,16.78,1,180,0,83,1,270,0,125,0,102,0,153,4,102,3,153,0,140,0,210,29,140,25,210
13165,999.99,999.99,999.99,999.99,5.51,5.51,6.56,13.60,4.11,15.88,11.83,7.92,17.57,1,180,0,83,1,270,0,125,0,86,0,129,0,102,5,153,0,140,0,210,1,140,19,210
13166,999.99,999.99,999.99,999.99,98.81,98.81,19.80,221.98,7.08,193.76,36.74,30.52,11.60,4,180,0,83,2,270,0,125,0,102,0,153,6,86,3,129,0,140,0,210,12,140,6,210
13167,999.99,999.99,999.99,999.99,999.99,999.99,10.18,34.22,6.80,30.72,16.86,38.73,16.24,1,180,0,83,0,270,0,125,0,86,0,129,1,94,0,141,0,185,0,280,10,185,0,280
13168,999.99,50.12,50.12,11.41,1.18,1.19,13.07,148.15,2.68,130.24,22.31,8.02,7.38,20,235,1,110,103,353,8,165,0,102,0,153,7,86,156,129,0,140,0,210,102,140,2411,210
13169,999.99,30.44,30.44,999.99,9.94,10.21,7.34,41.14,5.14,34.79,15.66,4.50,6.68,5,180,0,83,1,270,0,125,6,102,0,153,12,86,1,129,65,185,0,280,104,185,4,280
13170,999.99,999.99,999.99,999.99,70.73,70.73,26.11,31.44,19.23,31.44,41.37,60.05,9.35,2,180,0,83,1,270,0,125,2,94,3,141,10,102,6,153,1,185,1,280,19,185,11,280
13171,999.99,999.99,999.99,999.99,999.99,999.99,54.85,74.75,76.62,62.46,999.99,999.99,14.55,1,235,0,110,0,353,0,165,0,102,0,153,1,110,0,165,0,185,0,280,1,185,0,280
13172,999.99,999.99,999.99,999.99,999.99,999.99,17.20,111.88,10.34,91.77,28.72,23.71,10.41,1,180,0,83,0,270,0,125,4,102,0,153,5,94,0,141,27,185,0,280,5,185,0,280
13173,999.99,999.99,999.99,999.99,999.99,999.99,297.94,92.15,32.66,94.90,999.99,84.17,169.00,0,235,0,110,0,353,0,165,0,110,1,165,0,94,1,141,0,140,4,210,0,140,1,210
13174,999.99,999.99,999.99,999.99,999.99,999.99,23.13,249.34,12.27,141.55,999.99,44.68,7.27,5,180,1,83,0,270,0,125,0,102,0,153,5,102,0,153,0,185,0,280,78,185,0,280
13175,999.99,999.99,999.99,999.99,999.99,999.99,3.75,6.03,4.31,5.54,11.42,13.53,9.00,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
13176,999.99,999.99,999.99,999.99,999.99,999.99,30.64,81.80,8.86,77.68,44.01,39.53,22.62,0,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
13177,999.99,999.99,999.99,999.99,999.99,999.99,112.62,163.54,33.69,173.89,999.99,999.99,311.00,0,235,0,110,0,353,0,165,0,102,2,153,0,102,2,153,0,185,15,280,0,185,18,280
13178,999.99,999.99,999.99,999.99,2.45,2.45,18.52,46.84,7.36,51.20,30.14,19.10,7.00,8,180,0,83,35,270,2,125,0,86,6,129,28,102,87,153,11,140,223,210,259,140,792,210
13179,999.99,999.99,999.99,999.99,5.77,5.77,43.24,278.11,8.70,284.33,66.81,44.58,9.90,3,180,0,83,3,270,0,125,0,86,0,129,1,110,1,165,0,140,0,210,0,140,0,210
13180,999.99,999.99,999.99,999.99,129.55,129.55,6.81,16.08,7.02,13.77,5.96,3.93,23.00,1,180,0,83,2,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,6,185,0,280
13181,999.99,999.99,999.99,999.99,999.99,999.99,15.04,32.87,13.48,28.83,31.47,36.41,5.90,5,235,0,110,0,353,0,165,0,102,0,153,1,86,0,129,0,140,0,210,4,140,0,210
13182,999.99,999.99,999.99,999.99,999.99,999.99,91.90,16.11,11.13,18.76,999.99,74.93,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,140,3,210,0,140,3,210
13183,999.99,999.99,999.99,999.99,999.99,999.99,27.38,36.53,7.54,37.70,34.01,28.79,12.13,1,235,0,110,1,353,0,165,0,94,1,141,2,102,2,153,0,140,1,210,8,140,9,210
13184,999.99,999.99,999.99,999.99,999.99,999.99,69.03,287.76,31.14,370.39,999.99,999.99,52.25,0,180,0,83,1,270,0,125,0,86,0,129,0,110,2,165,0,140,0,210,0,140,6,210
13185,999.99,999.99,999.99,999.99,999.99,999.99,42.35,37.58,31.23,40.11,79.36,75.33,86.50,0,235,0,110,0,353,0,165,0,102,0,153,0,94,1,141,0,185,1,280,0,185,1,280
13186,999.99,999.99,999.99,999.99,999.99,999.99,15.73,37.90,52.35,51.63,28.59,999.99,26.57,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
13187,999.99,52.49,52.49,10.09,1.83,1.83,22.71,68.28,4.22,55.89,39.15,4.50,5.71,15,180,1,83,106,270,7,125,14,110,169,165,16,102,144,153,39,185,481,280,339,185,3031,280
13188,999.99,52.49,52.49,10.09,1.83,1.83,22.71,68.28,4.22,55.89,39.15,4.50,5.71,15,180,1,83,106,270,7,125,14,110,169,165,16,102,144,153,39,185,481,280,339,185,3031,280
13190,999.99,999.99,999.99,5.91,4.93,4.93,11.55,8.67,2.00,4.18,29.83,28.05,6.73,4,180,1,83,0,270,0,125,65,94,0,141,74,102,0,153,223,185,0,280,1317,185,0,280
13191,999.99,999.99,999.99,999.99,999.99,999.99,11.53,23.67,6.11,21.85,20.25,17.78,3.00,4,180,0,83,2,270,0,125,0,102,0,153,15,86,4,129,0,185,0,280,135,185,35,280
13192,999.99,999.99,999.99,999.99,21.31,21.31,84.77,999.99,5.97,999.99,54.58,25.21,156.00,0,235,0,110,1,353,0,165,0,86,0,129,0,86,1,129,0,140,0,210,1,140,11,210
13193,999.99,999.99,999.99,999.99,999.99,999.99,8.02,18.72,13.89,15.89,16.89,62.37,8.95,3,235,0,110,0,353,0,165,8,94,1,141,39,110,4,165,11,185,1,280,158,185,14,280
13194,999.99,999.99,999.99,999.99,999.99,999.99,53.97,22.22,21.76,20.60,83.20,69.13,29.63,0,180,0,83,0,270,0,125,2,102,0,153,4,110,0,165,37,140,3,210,15,140,1,210
13195,999.99,999.99,999.99,999.99,999.99,999.99,21.82,26.93,15.38,33.89,63.36,74.05,40.20,0,235,0,110,4,353,0,165,0,86,0,129,0,102,1,153,0,185,0,280,0,185,1,280
13196,999.99,999.99,999.99,999.99,999.99,999.99,21.82,26.93,15.38,33.89,63.36,74.05,40.20,0,235,0,110,4,353,0,165,0,86,0,129,0,102,1,153,0,185,0,280,0,185,1,280
13198,999.99,17.88,17.88,999.99,5.85,5.85,10.05,96.97,6.29,74.75,41.23,62.36,4.16,4,180,1,83,1,270,0,125,5,102,0,153,79,86,5,129,115,140,0,210,859,140,56,210
13199,999.99,10.03,10.03,1.19,0.98,2.67,2.60,3.89,1.60,0.68,2.87,2.34,5.61,3,235,0,110,2,353,0,165,1,94,0,141,11,110,7,165,1,140,0,210,19,140,11,210
13200,999.99,999.99,999.99,999.99,35.43,35.43,26.24,75.98,20.95,68.29,999.99,999.99,6.15,4,180,0,83,1,270,0,125,11,102,2,153,32,94,5,141,53,140,7,210,93,140,15,210
13201,999.99,999.99,999.99,999.99,7.90,7.90,12.27,7.52,3.01,7.14,18.61,14.75,27.44,0,235,0,110,0,353,0,165,0,86,0,129,0,94,0,141,0,185,0,280,0,185,0,280
13202,999.99,999.99,999.99,999.99,999.99,999.99,112.56,98.12,13.29,100.79,999.99,999.99,53.50,0,180,0,83,0,270,0,125,0,110,0,165,0,86,0,129,0,185,0,280,0,185,0,280
13203,999.99,999.99,999.99,999.99,62.30,62.30,51.48,92.85,9.85,65.42,999.99,999.99,20.64,1,235,0,110,0,353,0,165,2,86,0,129,2,86,0,129,30,140,0,210,43,140,0,210
13204,999.99,999.99,999.99,999.99,999.99,999.99,248.16,221.65,17.34,243.32,999.99,999.99,23.80,0,235,0,110,1,353,0,165,0,110,0,165,0,86,0,129,0,140,0,210,0,140,0,210
13205,999.99,999.99,999.99,999.99,999.99,999.99,45.41,448.51,26.29,426.73,999.99,999.99,22.07,6,235,0,110,6,353,0,165,0,94,0,141,0,102,0,153,0,140,0,210,0,140,0,210
13206,999.99,999.99,999.99,999.99,999.99,999.99,39.14,120.51,19.22,84.48,66.08,40.91,17.29,2,180,0,83,0,270,0,125,8,94,0,141,5,110,0,165,22,140,0,210,10,140,0,210
13208,999.99,999.99,999.99,999.99,999.99,999.99,18.68,325.26,14.70,240.23,37.79,42.42,5.26,53,180,1,83,11,270,0,125,0,102,0,153,5,102,1,153,0,140,0,210,128,140,22,210
13209,999.99,999.99,999.99,999.99,999.99,999.99,18.68,325.26,14.70,240.23,37.79,42.42,5.26,53,180,1,83,11,270,0,125,0,102,0,153,5,102,1,153,0,140,0,210,128,140,22,210
13211,999.99,116.74,116.74,999.99,7.16,7.16,59.35,193.85,13.94,203.79,999.99,82.44,6.90,5,235,0,110,7,353,0,165,0,102,0,153,1,102,1,153,0,185,0,280,4,185,6,280
13212,999.99,46.89,46.89,999.99,9.49,9.49,48.73,309.84,36.19,304.66,999.99,999.99,3.04,4,180,0,83,3,270,0,125,0,86,0,129,4,86,3,129,0,185,0,280,136,185,89,280
13213,999.99,999.99,999.99,999.99,24.65,24.65,356.40,21.23,12.72,24.20,999.99,43.00,35.40,0,180,0,83,10,270,1,125,0,102,0,153,0,102,1,153,0,185,0,280,0,185,6,280
13214,999.99,999.99,999.99,999.99,8.31,8.31,38.89,16.81,5.62,18.22,53.33,30.27,23.92,1,235,0,110,1,353,0,165,1,110,3,165,4,86,7,129,2,140,6,210,96,140,186,210
13215,999.99,999.99,999.99,999.99,37.67,37.67,54.51,71.27,7.24,69.38,999.99,999.99,38.00,1,180,0,83,1,270,0,125,0,86,0,129,2,102,1,153,0,140,0,210,14,140,7,210
13216,999.99,999.99,999.99,999.99,37.67,37.67,54.51,71.27,7.24,69.38,999.99,999.99,38.00,1,180,0,83,1,270,0,125,0,86,0,129,2,102,1,153,0,140,0,210,14,140,7,210
13218,999.99,999.99,999.99,999.99,9.53,9.53,14.75,104.92,3.75,99.34,59.30,2.70,12.46,1,180,0,83,2,270,0,125,0,86,0,129,1,94,0,141,1,185,1,280,5,185,0,280
13219,999.99,999.99,999.99,999.99,999.99,999.99,28.04,27.46,14.09,28.44,46.81,60.48,19.20,11,235,0,110,9,353,0,165,0,102,0,153,1,102,1,153,0,140,0,210,2,140,2,210
13220,999.99,999.99,999.99,999.99,999.99,999.99,14.91,20.51,3.56,20.98,34.62,29.15,11.00,0,235,0,110,0,353,0,165,0,110,0,165,0,102,0,153,0,140,0,210,0,140,0,210
13221,999.99,999.99,999.99,999.99,999.99,999.99,32.36,34.68,22.60,27.49,58.98,49.13,15.33,1,235,0,110,0,353,0,165,0,94,0,141,3,102,0,153,0,140,0,210,10,140,0,210
13222,999.99,16.96,18.67,11.51,10.04,11.22,4.62,26.23,3.69,20.13,9.31,10.21,3.65,38,180,2,83,24,270,2,125,0,102,0,153,37,86,19,129,0,185,0,280,553,185,290,280
13223,999.99,999.99,999.99,999.99,11.28,11.28,198.88,41.56,8.27,57.42,999.99,35.61,52.67,0,180,0,83,17,270,1,125,0,102,0,153,0,86,15,129,0,185,0,280,0,185,96,280
13224,999.99,999.99,999.99,999.99,39.85,39.85,27.86,146.13,13.83,117.84,79.90,999.99,4.17,4,235,0,110,0,353,0,165,18,86,1,129,13,94,1,141,433,140,32,210,40,140,3,210
13225,999.99,999.99,999.99,999.99,75.74,75.74,34.44,649.79,13.23,620.32,60.56,76.80,5.27,4,180,0,83,2,270,0,125,3,102,2,153,29,110,13,165,148,140,84,210,112,140,49,210
13226,999.99,999.99,999.99,999.99,8.89,8.89,231.51,103.70,17.89,118.26,999.99,999.99,45.00,1,235,0,110,2,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
13227,999.99,999.99,999.99,999.99,999.99,999.99,14.61,28.93,31.51,35.41,43.04,999.99,5.76,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
13228,999.99,999.99,999.99,999.99,999.99,999.99,26.05,55.20,12.16,68.45,35.08,69.67,15.29,0,235,0,110,1,353,0,165,0,86,0,129,0,86,2,129,0,140,2,210,0,140,25,210
13230,999.99,999.99,999.99,999.99,999.99,999.99,26.05,55.20,12.16,68.45,35.08,69.67,15.29,0,235,0,110,1,353,0,165,0,86,0,129,0,86,2,129,0,140,2,210,0,140,25,210
13232,999.99,999.99,999.99,999.99,4.66,4.66,272.23,282.65,12.45,388.42,999.99,81.07,128.50,0,235,0,110,12,353,1,165,0,86,0,129,0,102,12,153,0,185,0,280,1,185,98,280
13233,999.99,999.99,999.99,999.99,999.99,999.99,8.99,33.20,15.29,23.23,20.56,38.30,4.43,20,180,1,83,17,270,1,125,0,86,0,129,26,86,5,129,0,185,0,280,221,185,43,280
13234,999.99,999.99,999.99,1.68,1.68,2.67,15.96,16.94,2.02,4.67,17.44,1.72,10.65,2,235,0,110,20,353,1,165,0,110,0,165,1,102,0,153,0,185,0,280,5,185,0,280
13235,999.99,999.99,999.99,999.99,999.99,999.99,9.36,18.22,7.07,14.57,34.83,40.66,3.54,3,180,0,83,0,270,0,125,0,86,0,129,2,102,0,153,0,140,0,210,10,140,0,210
13236,999.99,999.99,999.99,9.84,5.86,5.86,16.72,40.60,2.40,27.41,23.55,12.38,9.13,12,235,1,110,0,353,0,165,0,102,0,153,38,102,0,153,0,185,0,280,556,185,0,280
13237,999.99,999.99,999.99,999.99,999.99,999.99,70.54,20.34,8.16,16.27,999.99,86.66,13.67,3,180,0,83,0,270,0,125,1,110,0,165,7,94,0,141,2,185,0,280,23,185,0,280
13238,999.99,999.99,999.99,2.16,2.00,7.46,13.81,5.11,1.33,1.40,2.45,1.04,999.99,3,180,0,83,77,270,2,125,0,110,5,165,0,110,35,165,0,185,12,280,0,185,43,280
13239,999.99,999.99,999.99,999.99,999.99,999.99,89.85,999.99,24.01,721.15,999.99,999.99,23.42,1,235,0,110,0,353,0,165,1,86,0,129,1,94,0,141,4,140,0,210,0,140,0,210
13240,999.99,5.05,5.05,5.27,0.74,0.74,8.81,93.75,2.46,38.28,12.01,7.37,6.25,66,180,3,83,176,270,8,125,0,102,0,153,25,102,73,153,0,185,0,280,618,185,1795,280
13241,999.99,1.48,1.73,999.99,2.88,2.88,3.98,15.64,10.51,12.62,9.55,33.50,3.67,48,180,2,83,1,270,0,125,16,102,0,153,0,102,3,153,25,140,0,210,0,140,18,210
13242,999.99,999.99,999.99,999.99,2.09,2.47,35.16,99.77,3.81,127.57,999.99,30.04,10.87,8,180,0,83,26,270,1,125,0,102,0,153,2,86,9,129,0,185,0,280,2,185,12,280
13243,999.99,198.50,198.50,12.20,9.10,9.10,32.56,19.37,9.35,18.82,22.84,12.21,4.03,4,180,0,83,9,270,1,125,0,110,0,165,3,86,10,129,0,185,0,280,18,185,53,280
13244,999.99,999.99,999.99,999.99,236.49,236.49,49.91,170.19,8.93,179.75,96.51,59.52,7.89,2,180,0,83,3,270,0,125,0,110,0,165,0,86,1,129,0,185,0,280,0,185,2,280
13245,999.99,999.99,999.99,999.99,999.99,999.99,31.67,28.24,9.79,25.33,56.74,999.99,12.41,0,235,0,110,0,353,0,165,0,86,0,129,0,110,0,165,0,140,0,210,0,140,0,210
13246,999.99,999.99,999.99,999.99,999.99,999.99,43.09,452.06,20.30,390.97,70.11,79.17,9.09,3,180,0,83,0,270,0,125,0,102,0,153,3,102,0,153,0,185,0,280,46,185,0,280
