No, íÁëÃâÑí∑, íÁëÃïù, ç∂âEï«ëÃçÇÇ≥, ñÓî¬ÇÃëSí∑, íÜãlìyìVí[çÇÇ≥, íÁäOãÊä‘ínï\ñ , íÁì‡ãÊä‘ínï\ñ , à¯í£çﬁä‘äu, à¯í£çﬁà íu, ç›óàínî’èdó , ç›óàínî’ãÊï™, ç›óàínî’Níl, ç›óàínî’ñÄéCäp, ç›óàínî’îSíÖóÕ, ç›óàínî’ïœå`åWêî, íÜãlÇﬂèdó , íÜãlÇﬂãÊï™, íÜãlÇﬂNíl, íÜãlÇﬂñÄéCäp, íÜãlÇﬂîSíÖóÕ, ñÓî¬å^, ñÓî¬çﬁóø, à¯í£çﬁíºåa, à¯í£çﬁçﬁóøî‘çÜ, ï†ãNÇµçﬁéø, ï†ãNÇµî‘çÜ, íÁäOë§êÖà _èÌéû, íÁì‡ë§êÖà _èÌéû, íÁäOë§êÖà _ínêkéû, íÁì‡ë§êÖà _ínêkéû, êkìx
26072,29,7.3,4.1,9.9,4,1.1,0,0.8,3.4,13, _Clay,26,23,177,78700,11, _Sandy,48,31,112,3, _SY390,67,1,0,3,3.5,0,2.8,0,0.1
26073,20,4.5,2.9,9,2.8,1.1,0,1.6,2.1,16, _Clay,10,37,12,58500,19, _Sandy,4,43,172,4, _SY295,64,0,1,5,1.5,0,2.1,0,0.3
26074,18,10.9,3.2,4,3.1,0.3,0,0.8,1.5,19, _Clay,20,6,245,78100,13, _Clay,7,30,290,5, _SY390,40,0,0,10,1.4,0,3.1,0,0.4
26075,26,13.4,5.9,9,5.8,0.6,0,0.8,1.3,17, _Clay,40,34,22,157300,14, _Clay,29,15,292,3, _SY295,72,1,0,9,4.3,0,1.1,0,0.4
26076,25,6.7,6.2,13.6,6.1,2.1,0,0.8,5.6,20, _Sandy,50,2,255,176900,19, _Clay,32,2,110,4, _SY390,49,1,0,4,5.6,0,4.1,0,0.5
26077,29,7.9,3.5,7.2,3.4,1.1,0,1.6,2.7,14, _Clay,9,16,293,117000,19, _Sandy,44,40,111,4, _SY295,64,1,0,4,2.3,0,1.2,0,0.2
26078,16,10.4,6.2,12.1,6.1,0,1.6,1.6,3.5,13, _Clay,30,44,70,196300,20, _Clay,15,25,113,5, _SY295,30,0,0,2,5.4,0.7,2.4,0.2,0.2
26079,10,2.4,9.2,13.5,9.1,0.5,0,1.6,3.8,11, _Sandy,29,44,264,76700,14, _Clay,7,19,230,3, _SY295,57,0,1,8,3.4,0,0.7,0,0.1
26080,11,9,2.4,4.9,2.3,0,0.8,1.6,1,20, _Sandy,24,27,244,116200,18, _Clay,33,30,174,3, _SY390,42,0,0,4,2.2,0.6,1.9,0.7,0.1
26081,22,6.2,9.3,12.1,9.2,0,3.4,0.8,8.3,14, _Clay,9,41,79,96100,15, _Sandy,41,43,233,4, _SY295,38,1,1,6,5.1,3.1,7.6,2.7,0.2
26082,13,3.5,8.1,11.2,8,1.3,0,0.8,5.9,17, _Sandy,44,10,215,75900,13, _Sandy,48,10,293,5, _SY390,34,0,0,9,6.1,0,6,0,0.4
26083,11,9.8,8.4,15.8,8.3,3.2,0,1.6,5.7,19, _Clay,3,24,148,95400,18, _Clay,0,42,111,3, _SY295,77,0,0,4,7.7,0,3.7,0,0.5
26084,23,7.1,7.2,14.9,7.1,3.5,0,0.8,4.6,12, _Sandy,38,38,283,75300,15, _Sandy,7,9,171,4, _SY390,73,1,0,6,4.5,0,3.8,0,0.2
26085,10,9.6,9.9,19.9,9.8,4.8,0,0.8,9.5,11, _Sandy,8,21,60,154500,16, _Clay,29,39,173,4, _SY390,39,0,0,5,7.8,0,5.8,0,0.2
26086,14,10.9,7.2,13.5,7.1,0,0.8,1.6,5.8,15, _Clay,18,35,99,94700,16, _Sandy,41,32,174,5, _SY295,55,0,0,4,2.3,0.6,5.7,0.1,0.4
26087,12,4.1,7.5,8.5,7.4,1.5,0,0.8,5,18, _Sandy,27,4,31,114200,11, _Sandy,44,19,292,3, _SY390,31,0,0,10,3.9,0,2.5,0,0.5
26088,16,5.4,4.8,11.7,4.7,1,0,0.8,2.6,12, _Sandy,38,18,70,54300,11, _Clay,4,12,293,3, _SY295,47,0,0,9,1.2,0,3.7,0,0.2
26089,14,11.7,5.1,6.7,5,2.1,0,1.6,2.8,14, _Clay,47,32,3,73900,16, _Sandy,7,43,111,4, _SY390,90,0,1,4,2.7,0,2.5,0,0.4
26090,18,13,2.4,9.9,2.3,1,0,0.8,1.2,19, _Sandy,6,1,41,14000,16, _Clay,18,36,112,5, _SY390,40,1,1,4,2.2,0,1.9,0,0.1
26091,13,11.5,6.7,10.9,6.6,0.2,0,0.8,4.7,16, _Clay,1,29,215,133000,14, _Sandy,37,41,173,3, _SY390,52,0,0,5,6.3,0,1.7,0,0.5
26092,25,8.8,5.5,10,5.4,0.7,0,1.6,3.2,20, _Sandy,36,43,51,112800,12, _Clay,44,9,232,3, _SY295,48,1,1,8,2.3,0,1.7,0,0.2
26093,29,10,2.8,3.6,2.7,0.3,0,0.8,1.2,14, _Sandy,47,12,89,52900,12, _Clay,4,1,233,4, _SY390,64,0,1,7,0.3,0,2.2,0,0.4
26094,20,7.3,9.7,10.8,9.6,2.4,0,0.8,3.8,17, _Clay,31,26,225,32800,20, _Sandy,11,14,293,5, _SY295,60,1,0,9,5.3,0,8,0,0.1
26095,28,9.8,4.3,7.6,4.2,0,0.2,0.8,3.4,16, _Clay,1,9,1,112000,20, _Sandy,33,44,295,5, _SY390,26,0,1,8,3.1,0.1,3.8,0.1,0.5
26096,22,1.8,7.3,9,7.2,3.4,0,0.8,6.3,14, _Sandy,0,9,196,191400,15, _Sandy,25,38,112,3, _SY295,53,1,1,4,4.2,0,6.2,0,0.4
26097,12,12.1,6.1,8.1,6,0.5,0,1.6,3.9,17, _Clay,35,23,31,171300,12, _Sandy,32,5,171,4, _SY390,49,0,0,6,4,0,4.5,0,0.1
26098,13,5.6,7.3,17.2,7.2,0,1.2,1.6,3.2,17, _Clay,31,6,11,11800,16, _Sandy,8,16,115,4, _SY295,34,0,1,2,2.3,1.1,3.7,0.7,0.1
26099,11,11.9,7.6,12.1,7.5,1.4,0,0.8,2.2,19, _Sandy,40,20,244,31400,11, _Sandy,11,3,233,5, _SY390,77,0,1,7,3.5,0,6.4,0,0.2
26100,23,9.2,6.4,11.3,6.3,1.9,0,0.8,5.8,12, _Clay,25,34,79,11200,18, _Clay,18,15,293,3, _SY295,73,1,1,9,5.3,0,5.5,0,0.4
26101,14,6.4,5.2,10.4,5.1,2.1,0,1.6,4.2,16, _Sandy,9,3,215,190000,16, _Sandy,25,28,52,4, _SY390,69,0,0,2,2.6,0,4.5,0,0.1
26102,25,3.7,4,9.5,3.9,0,0,0.8,2.1,19, _Clay,44,17,50,169900,13, _Clay,32,40,112,4, _SY295,65,0,1,4,2.3,0,3,0,0.2
26103,26,10.2,5.3,9,5.2,0,2.1,0.8,2.9,19, _Clay,40,45,30,10400,17, _Sandy,8,6,55,5, _SY390,51,0,0,10,2.5,1.7,3.6,2,0.2
26104,24,3.5,5.6,13.6,5.5,0.7,0,1.6,1.1,11, _Sandy,49,14,263,30000,12, _Clay,11,38,173,3, _SY390,27,1,0,5,2.1,0,4.9,0,0.3
26105,28,4.7,2.9,7.2,2.8,0.3,0,0.8,2.3,15, _Sandy,9,28,1,169100,12, _Clay,22,30,174,3, _SY390,43,0,0,5,2.7,0,1.4,0,0.1
26106,19,2,9.8,14.4,9.7,2.2,0,0.8,7.3,19, _Clay,44,42,137,148900,19, _Sandy,29,43,234,4, _SY295,39,1,0,7,4.8,0,5.3,0,0.2
26107,30,12.3,8.6,13.5,8.5,2.8,0,1.6,5.7,12, _Sandy,28,10,272,128800,17, _Clay,37,10,294,5, _SY390,36,0,1,9,7.2,0,5.1,0,0.4
26108,21,9.6,7.4,12.6,7.3,3.2,0,0.8,4.6,15, _Sandy,13,24,108,108600,15, _Sandy,44,22,53,5, _SY295,32,1,0,1,3.9,0,4.8,0,0.1
26109,12,6.9,6.2,11.8,6.1,0.3,0,1.6,1.2,19, _Clay,48,38,244,88400,12, _Sandy,0,34,113,3, _SY390,28,0,1,4,3.7,0,2.4,0,0.3
26110,23,4.1,5,10.9,4.9,0.8,0,0.8,4.5,12, _Sandy,32,7,79,68300,20, _Clay,7,2,172,4, _SY295,90,0,1,6,4.9,0,2.2,0,0.4
26111,24,10.6,6.3,10.4,6.2,0.3,0,0.8,4,11, _Sandy,28,35,59,107800,13, _Sandy,33,13,116,4, _SY390,75,1,0,2,3.5,0,0.6,0,0.4
26112,15,7.9,5.1,9.5,5,0.8,0,1.6,2.7,15, _Clay,12,4,194,87700,11, _Clay,41,25,175,5, _SY295,72,1,1,4,4.8,0,0.9,0,0.1
26113,26,5.1,3.9,8.6,3.8,1,0,1.6,1.8,18, _Sandy,48,18,30,67500,18, _Sandy,48,37,235,3, _SY390,68,0,0,6,2,0,1,0,0.3
26114,30,6.4,9.3,10.3,9.2,2.5,0,0.8,3.4,12, _Sandy,7,32,68,7600,19, _Clay,8,30,236,3, _SY295,84,0,0,6,2.5,0,6.4,0,0.5
26115,29,12.8,9.6,14.9,9.5,4.7,0,1.6,8.8,15, _Clay,16,1,1,27200,13, _Clay,11,17,54,4, _SY390,60,0,0,1,5.5,0,9.5,0,0.1
26116,12,14,6.9,8.6,6.8,3.3,0,0.8,5.7,19, _Clay,27,15,40,166300,14, _Sandy,22,9,55,4, _SY295,76,0,0,10,6.2,0,5.2,0,0.4
26117,27,12.5,3,10.9,2.9,0.2,0,0.8,1.3,17, _Clay,21,43,213,86300,12, _Clay,41,14,116,3, _SY295,88,0,0,2,2.6,0,0.4,0,0.3
26118,21,4.5,6,12.3,5.9,1.9,0,0.8,3.3,15, _Clay,21,43,108,165700,16, _Clay,32,8,233,3, _SY295,49,0,0,8,3.5,0,5.7,0,0.2
26119,22,11,7.2,11.7,7.1,1.5,0,1.6,1.9,14, _Sandy,16,26,87,6200,19, _Clay,8,19,176,4, _SY390,34,1,1,4,6.9,0,5.1,0,0.2
26120,13,8.3,6,10.8,5.9,1.9,0,0.8,5.1,18, _Sandy,1,40,223,185100,17, _Clay,15,32,236,4, _SY295,31,1,0,6,3.3,0,4.4,0,0.3
26121,24,5.6,4.9,10,4.8,2,0,1.6,3.8,11, _Clay,36,9,59,164900,15, _Sandy,22,44,296,5, _SY390,27,0,1,8,4.2,0,3.7,0,0.5
26122,15,2.8,3.7,9.1,3.6,0.1,0,0.8,1.8,14, _Sandy,20,23,194,144700,12, _Clay,29,11,55,3, _SY295,89,1,1,1,0.7,0,2.1,0,0.2
26123,27,13.2,2.5,8.2,2.4,0.3,0,1.6,1,18, _Clay,5,37,30,124600,20, _Sandy,36,23,115,4, _SY390,85,0,0,3,1.5,0,1.5,0,0.4
26124,14,2.6,5.2,13.2,5.1,0.7,0,1.6,4.7,16, _Clay,25,20,107,4800,20, _Clay,8,9,117,4, _SY390,51,1,0,2,4.7,0,3.7,0,0.3
26125,25,12.9,4,12.3,3.9,1,0,1.6,3.1,19, _Sandy,10,34,242,183700,18, _Sandy,15,21,176,5, _SY295,47,0,1,4,1.9,0,3,0,0.5
26126,20,4.9,7,13.6,6.9,3.2,0,1.6,5.8,17, _Clay,9,34,137,64100,12, _Sandy,7,15,293,3, _SY295,74,0,0,10,6.2,0,5.1,0,0.4
26127,20,11.5,8.2,13.1,8.1,2.9,0,1.6,5.1,17, _Clay,4,17,116,103600,16, _Clay,33,26,237,3, _SY390,59,1,1,6,4.8,0,4,0,0.4
26128,11,8.7,7,12.2,6.9,3.2,0,0.8,4.2,20, _Sandy,40,31,252,83500,13, _Sandy,41,39,296,4, _SY295,55,1,0,8,6.1,0,3.9,0,0.1
26129,21,12.3,6.1,15.9,6,1.8,0,0.8,5.2,16, _Sandy,33,14,20,82800,16, _Clay,0,38,174,3, _SY295,28,0,1,6,3.2,0,4.2,0,0.4
26130,11,9.6,4.9,5.4,4.8,2,0,0.8,3.8,19, _Sandy,18,28,156,62700,13, _Sandy,7,5,234,3, _SY390,25,1,1,8,4.1,0,3.6,0,0.5
26131,15,10.9,2.2,8.6,2.1,0.8,0,1.6,1.4,14, _Clay,28,42,194,2800,14, _Clay,18,43,235,4, _SY295,40,1,1,7,1.3,0,0.9,0,0.3
26132,27,8.1,9.1,15.8,9,0.2,0,0.8,3.1,17, _Sandy,13,11,30,181600,11, _Clay,25,10,294,5, _SY390,37,0,0,10,7.4,0,1.1,0,0.4
26133,18,5.4,8,15,7.9,1,0,1.6,2,20, _Sandy,48,25,165,161500,19, _Sandy,32,22,54,5, _SY295,33,0,1,2,2.5,0,1.6,0,0.1
26134,18,11.9,9.2,14.5,9.1,0.1,0,1.6,7.4,20, _Clay,43,8,145,2000,12, _Sandy,8,33,297,3, _SY390,84,1,0,8,7.1,0,7.3,0,0.1
26135,30,9.1,8,13.6,7.9,1,0,0.8,5.3,13, _Clay,28,22,280,180900,20, _Sandy,15,45,57,3, _SY295,80,1,1,10,2.2,0,6.4,0,0.3
26136,21,6.4,6.8,12.7,6.7,1.6,0,1.6,3.9,17, _Sandy,12,35,116,160700,17, _Clay,22,13,117,4, _SY390,77,0,0,2,4.6,0,5.5,0,0.5
26137,11,3.7,5.6,11.8,5.5,1.9,0,1.6,2.9,20, _Clay,48,4,252,140500,15, _Sandy,29,25,176,5, _SY295,73,1,0,5,1.9,0,4.6,0,0.1
26138,23,14,4.4,10.9,4.3,2,0,0.8,2.3,13, _Sandy,32,18,87,120400,12, _Sandy,36,37,236,3, _SY390,69,0,1,7,2.9,0,3.7,0,0.3
26139,13,11.3,3.2,10,3.1,0.2,0,1.6,2.6,16, _Sandy,16,32,223,100200,20, _Clay,44,4,295,3, _SY295,65,1,0,9,2.6,0,2.3,0,0.5
26140,25,8.5,2,9.1,1.9,0.3,0,0.8,1.3,20, _Clay,1,1,58,80000,18, _Sandy,0,17,55,4, _SY390,62,0,1,1,0.6,0,1.4,0,0.2
26141,16,5.8,8.9,16.3,8.8,2.5,0,1.6,5.8,13, _Sandy,36,15,194,59900,15, _Clay,7,29,115,5, _SY295,58,0,1,4,6.5,0,6.7,0,0.3
26142,16,12.3,2.1,7.8,2,0.3,0,1.6,0.7,13, _Sandy,32,43,174,99400,18, _Sandy,33,40,58,5, _SY390,43,1,0,10,0.6,0,0.9,0,0.3
26143,28,9.6,9,15,8.9,2.4,0,1.6,2.8,16, _Clay,16,12,9,79300,16, _Clay,41,7,118,3, _SY295,39,1,1,2,6.3,0,4.7,0,0.5
26144,26,2.8,9.3,10,9.2,0,0,0.8,7.5,18, _Sandy,25,26,242,98800,11, _Clay,44,39,236,4, _SY390,82,1,1,7,7,0,7,0,0.1
26145,30,4.1,6.6,13.2,6.5,0,0,1.6,4.2,13, _Sandy,36,40,280,38900,11, _Sandy,4,32,237,4, _SY295,32,1,1,7,2.7,0,2.1,0,0.3
26146,21,1.3,5.4,12.3,5.3,0.6,0,0.8,2.8,16, _Clay,20,9,116,18800,19, _Clay,11,44,296,5, _SY390,28,0,0,9,4.5,0,2,0,0.5
26147,12,11.7,4.2,11.4,4.1,0.9,0,1.6,1.9,19, _Sandy,5,23,252,197600,16, _Clay,18,11,56,3, _SY295,90,1,0,1,1.6,0,1.8,0,0.2
26148,23,8.9,3,10.5,2.9,0.9,0,0.8,1.2,13, _Sandy,40,37,87,177400,14, _Sandy,25,23,116,4, _SY390,86,0,1,3,2.2,0,1.4,0,0.4
26149,14,6.2,9.9,17.7,9.8,4.3,0,1.6,9.2,16, _Clay,24,6,223,157300,11, _Clay,32,36,175,4, _SY295,83,0,0,6,4.5,0,5.6,0,0.1
26150,14,12.7,3,9.1,2.9,0.9,0,0.8,2,16, _Clay,20,34,202,196800,15, _Sandy,8,2,119,5, _SY390,68,1,1,2,2.1,0,2.9,0,0.5
26151,30,4.7,6,10.5,5.9,0.2,0,0.8,3.4,14, _Sandy,19,34,97,77200,19, _Sandy,0,41,236,5, _SY295,29,1,1,7,0.8,0,4.7,0,0.4
26152,20,2,4.8,9.6,4.7,0,0.3,1.6,2,17, _Clay,3,3,232,57100,17, _Clay,7,8,295,3, _SY390,25,0,1,10,2.6,0.2,3.7,0.2,0.1
26153,21,8.5,6.1,9.1,6,0.2,0,1.6,0.8,16, _Clay,50,31,212,96600,20, _Sandy,33,19,239,3, _SY295,76,0,0,6,0.6,0,3,0,0.1
26154,15,13.6,9.1,10.5,9,2.4,0,1.6,2.8,14, _Sandy,49,31,106,176000,15, _Sandy,25,13,56,4, _SY295,37,0,0,1,6.2,0,4.5,0,0.5
26155,10,12.1,5.2,12.8,5.1,1.9,0,1.6,4,12, _Clay,44,14,280,96000,13, _Sandy,44,18,116,5, _SY295,49,1,1,3,4,0,4.7,0,0.4
26156,21,9.4,4,11.9,3.9,1.9,0,1.6,2.9,15, _Sandy,28,28,116,75800,20, _Clay,0,30,176,3, _SY390,45,0,0,5,2,0,3.6,0,0.1
26157,25,10.6,9.4,13.6,9.3,4.4,0,0.8,6.1,20, _Sandy,38,42,154,16000,11, _Clay,11,23,177,3, _SY295,61,1,0,5,7.9,0,6.4,0,0.3
26158,16,7.9,8.2,12.7,8.1,0.7,0,1.6,1.9,13, _Clay,23,11,290,194800,18, _Sandy,18,35,237,4, _SY390,57,0,0,7,1.5,0,3.6,0,0.5
26159,28,5.1,7,11.9,6.9,1.3,0,0.8,6.5,16, _Sandy,7,25,125,174600,16, _Clay,25,3,296,5, _SY295,54,1,1,9,4.2,0,3.4,0,0.2
26160,18,2.4,5.8,11,5.7,0,2.3,1.6,4.8,20, _Sandy,42,39,261,154500,13, _Clay,32,15,56,3, _SY390,50,0,0,2,5.5,0.6,3.5,1.5,0.3
26161,19,8.9,7,10.4,6.9,1.3,0,1.6,3.9,19, _Clay,38,22,241,194000,17, _Clay,8,26,299,3, _SY295,35,0,1,7,4,0,1.6,0,0.3
26162,10,6.2,5.9,9.6,5.8,1.7,0,0.8,2.9,13, _Clay,22,36,76,173900,14, _Sandy,15,38,59,4, _SY390,31,1,0,10,5.4,0,1.8,0,0.5
26163,21,3.4,4.7,8.7,4.6,1.9,0,0.8,2.3,16, _Sandy,7,5,212,153700,12, _Sandy,22,5,118,4, _SY295,27,0,0,2,2.7,0,1.9,0,0.2
26164,19,9.8,5,13.3,4.9,0.6,0,1.6,4.3,18, _Clay,16,19,145,173200,17, _Clay,25,37,237,5, _SY390,70,0,0,7,2.6,0,2.4,0,0.3
26165,10,7,3.8,12.4,3.7,0,0.5,0.8,2.6,12, _Sandy,1,32,280,153100,14, _Sandy,32,4,296,3, _SY295,66,0,1,10,3.3,0,1.8,0,0.5
26166,14,8.3,9.2,14.1,9.1,2.2,0,1.6,5.9,16, _Sandy,11,1,19,93200,14, _Sandy,44,42,297,4, _SY390,82,0,1,9,5.8,0,8.9,0,0.2
26167,26,5.6,8,13.2,7.9,2.8,0,0.8,4.7,19, _Clay,46,15,154,73000,12, _Clay,0,9,57,4, _SY295,78,1,0,1,7.6,0,7.7,0,0.4
26168,16,2.8,6.8,12.4,6.7,0,1.8,1.6,2.7,12, _Sandy,31,29,290,52900,20, _Sandy,7,22,116,5, _SY390,75,0,0,4,3.5,1.1,6.4,1.2,0.1
26169,11,1.3,2.9,5.1,2.8,0.2,0,0.8,2.2,20, _Clay,25,12,164,171800,17, _Clay,25,27,177,3, _SY295,87,0,1,5,1.2,0,1.4,0,0.5
26170,19,3.8,5.6,10,5.5,0.3,0,0.8,2.8,19, _Sandy,46,40,241,52100,18, _Clay,48,12,179,4, _SY295,52,0,1,4,4,0,3.4,0,0.4
26171,14,2.4,9.9,10.9,9.8,1.7,0,0.8,3,16, _Clay,41,23,115,171100,16, _Sandy,15,17,240,5, _SY295,64,0,0,6,8,0,2.9,0,0.3
26172,26,12.7,8.7,10.1,8.6,2.4,0,1.6,8.1,20, _Clay,25,37,250,150900,14, _Clay,22,29,299,3, _SY390,61,1,0,8,3.5,0,3.2,0,0.5
26173,30,14,6,13.3,5.9,1.7,0,0.8,4.9,14, _Sandy,35,6,288,91000,14, _Sandy,33,22,0,3, _SY390,76,1,0,7,5.2,0,4.6,0,0.2
26174,28,7.2,6.3,8.3,6.2,0,0,0.8,3.6,16, _Clay,45,20,221,110600,19, _Sandy,36,9,118,4, _SY295,53,1,0,3,6.2,0,0.5,0,0.3
26175,19,4.5,5.1,7.4,5,0.5,0,1.6,2.3,20, _Sandy,29,34,57,90400,16, _Clay,44,21,178,5, _SY390,49,1,1,5,2.3,0,0.8,0,0.5
26176,30,1.8,3.9,6.5,3.8,0,0.8,0.8,1.5,13, _Sandy,13,3,193,70200,14, _Sandy,0,33,238,3, _SY295,46,0,0,7,3.3,0.2,0.9,0.4,0.2
26177,13,3,9.3,17.8,9.2,2,0,1.6,2.5,17, _Clay,24,17,231,10400,14, _Sandy,11,26,239,3, _SY390,61,0,0,7,5.4,0,6.5,0,0.4
26178,25,13.4,8.1,16.9,8,2.6,0,0.8,7.1,11, _Sandy,8,31,66,189200,12, _Clay,18,38,298,4, _SY295,58,1,0,9,7.4,0,5.9,0,0.1
26179,16,10.6,6.9,16,6.8,0,2.2,1.6,5.2,14, _Sandy,44,45,202,169000,19, _Sandy,25,6,58,4, _SY390,54,0,1,1,3.5,1.6,4.9,0.4,0.3
26180,20,11.9,4.2,9.6,4.1,1.8,0,0.8,2.9,18, _Clay,3,14,240,109200,20, _Sandy,36,43,59,5, _SY295,70,1,1,1,4,0,2.1,0,0.5
26181,10,9.1,3,8.7,2.9,0.1,0,0.8,1.1,12, _Clay,38,28,76,89000,17, _Clay,44,11,118,3, _SY390,66,0,0,3,1.1,0,0.4,0,0.2
26182,22,6.4,9.9,15.9,9.8,0,4.4,1.6,5.3,15, _Sandy,23,42,212,68800,15, _Sandy,0,23,178,3, _SY295,62,1,1,5,8.5,0.9,5,3.8,0.3
26183,26,7.7,7.2,9.6,7.1,1.1,0,0.8,6.8,19, _Sandy,33,11,250,9000,15, _Clay,11,16,179,4, _SY295,78,1,1,5,3.6,0,5.2,0,0.1
26184,13,10.2,10,14.6,9.9,1.5,0,0.8,6.9,18, _Clay,3,39,27,88200,16, _Sandy,33,1,181,4, _SY295,44,0,0,3,7.5,0,8.2,0,0.5
26185,28,2.2,4.9,7.9,4.8,0,0.3,0.8,3,16, _Sandy,2,39,221,167600,20, _Sandy,25,40,298,5, _SY295,71,0,0,9,1.3,0.1,3.2,0.1,0.4
26186,11,3.4,2.2,11.1,2.1,0.7,0,1.6,1.3,20, _Sandy,12,8,260,107800,20, _Clay,36,33,299,5, _SY390,86,0,0,8,2,0,1,0,0.1
26187,23,13.8,9.1,18.3,9,4.4,0,0.8,5.7,13, _Clay,47,22,95,87600,18, _Clay,44,45,59,3, _SY295,83,1,1,1,5.7,0,5.2,0,0.3
26188,14,11,7.9,17.4,7.8,0,1.4,0.8,2,17, _Sandy,32,36,231,67400,16, _Sandy,0,13,118,4, _SY390,79,0,0,3,5.9,0.1,2.4,0.2,0.5
26189,25,8.3,6.7,16.5,6.6,0,1.4,1.6,5.8,20, _Sandy,16,5,66,47300,13, _Clay,7,25,178,5, _SY295,75,0,0,5,1.9,0.3,2.1,0,0.2
26190,29,9.6,4,10.1,3.9,0.8,0,0.8,2.9,14, _Clay,26,19,105,186400,13, _Sandy,18,18,179,5, _SY390,25,0,0,5,3.2,0,3,0,0.4
26191,20,6.8,2.8,9.2,2.7,0,0.7,1.6,1.7,18, _Sandy,11,33,240,166200,11, _Sandy,25,30,238,3, _SY295,87,1,1,7,1,0.3,2.1,0.6,0.1
26192,11,4.1,9.7,16.4,9.6,0,3.2,0.8,5.5,11, _Sandy,46,2,76,146100,19, _Clay,32,42,298,3, _SY390,83,0,0,9,6.9,2.1,7.5,2.3,0.2
26193,15,5.3,7,10.1,6.9,0,2.6,1.6,3.5,15, _Clay,5,16,114,86200,19, _Sandy,44,35,299,4, _SY390,33,1,0,9,3.6,2.3,3.6,1.7,0.5
26194,26,2.6,5.8,9.2,5.7,0,2.3,0.8,2.5,19, _Clay,41,30,250,66000,16, _Sandy,0,2,59,5, _SY295,29,0,1,1,4.5,0,3,1.2,0.1
26195,17,12.9,4.6,8.3,4.5,0,2,0.8,3.9,12, _Sandy,25,44,86,45900,14, _Clay,7,14,118,5, _SY390,26,1,1,3,2.1,0.2,2.5,0.7,0.3
26196,18,6.4,5.9,7.8,5.8,0.1,0,0.8,3,12, _Sandy,21,27,65,85400,17, _Clay,33,25,62,3, _SY390,77,1,0,9,3.5,0,5.3,0,0.3
26197,29,3.6,4.7,6.9,4.6,0.6,0,1.6,1.9,15, _Clay,5,41,201,65300,15, _Clay,40,38,121,3, _SY295,73,0,1,1,0.6,0,4.2,0,0.5
26198,23,8.7,7.7,8.3,7.6,0,0.6,1.6,2.7,13, _Sandy,4,40,95,144700,20, _Clay,32,32,238,4, _SY295,34,0,1,7,4.2,0.3,5.7,0,0.4
26199,24,2.1,8.9,17.4,8.8,2.1,0,1.6,8.4,12, _Sandy,0,23,75,184200,13, _Clay,8,43,182,4, _SY390,85,1,0,3,2.5,0,5,0,0.4
26200,15,12.5,7.7,16.5,7.6,2.7,0,0.8,6.4,16, _Clay,35,37,210,164100,20, _Clay,15,10,241,5, _SY295,81,1,1,5,5,0,4.7,0,0.5
26201,26,9.8,6.5,15.6,6.4,2.9,0,0.8,4.9,19, _Sandy,20,6,46,143900,18, _Sandy,22,22,1,3, _SY390,78,0,1,8,6,0,4.3,0,0.2
26202,17,7,5.3,14.7,5.2,0.4,0,1.6,2.4,12, _Sandy,4,20,181,123700,16, _Clay,29,34,61,4, _SY295,74,1,0,10,1.8,0,2.2,0,0.4
26203,29,4.3,4.1,13.8,4,0.7,0,0.8,1.5,16, _Clay,39,34,17,103600,13, _Sandy,36,2,120,4, _SY390,70,0,1,2,3,0,1.9,0,0.1
26204,19,1.5,2.9,12.9,2.8,0,1,1.6,1.2,19, _Sandy,24,3,153,83400,11, _Sandy,43,14,180,5, _SY295,66,1,0,5,1.2,0.6,1.6,0.3,0.2
26205,10,11.9,9.8,10.5,9.7,0,3.9,0.8,8.7,12, _Clay,8,17,288,63200,18, _Clay,0,26,239,3, _SY390,63,0,1,7,6.9,3.2,5.8,0.8,0.4
26206,14,13.1,7.1,13.7,7,2.8,0,1.6,5.6,17, _Clay,18,31,27,3400,19, _Sandy,11,19,240,3, _SY295,78,1,1,6,3.5,0,6.6,0,0.1
26207,26,10.4,6,12.9,5.9,0,2.8,0.8,4.3,20, _Sandy,3,45,162,182200,16, _Sandy,18,31,0,4, _SY390,75,0,1,9,4.6,0.4,5.5,0.1,0.3
26208,30,11.7,3.3,6.5,3.2,0,0,0.8,1.1,14, _Sandy,13,14,201,122300,16, _Clay,29,24,1,4, _SY295,90,0,1,8,0.7,0,1.4,0,0.5
26209,28,4.9,3.6,11.1,3.5,0,0.1,1.6,0.7,17, _Clay,22,28,133,141900,11, _Sandy,32,11,119,5, _SY390,67,0,1,3,1.5,0,3,0,0.2
26210,11,6.2,9,12.8,8.9,0,0.8,0.8,8.5,11, _Sandy,33,42,172,82000,12, _Sandy,43,3,120,3, _SY390,83,1,1,3,1.2,0.4,4,0.5,0.4
26211,23,3.4,7.8,12,7.7,0,1,1.6,6.2,14, _Sandy,17,11,7,61800,19, _Clay,0,16,180,4, _SY295,79,0,0,5,4.1,0.7,3.5,0.5,0.1
26212,13,13.8,6.6,11.1,6.5,0,1.1,0.8,4.3,18, _Clay,2,25,143,41700,17, _Sandy,7,28,239,4, _SY390,75,1,0,7,5.9,0.9,3,0.4,0.2
26213,14,7.2,7.8,10.5,7.7,2.5,0,0.8,4.1,17, _Clay,48,8,122,81200,20, _Clay,33,39,183,5, _SY390,60,1,1,3,4.7,0,2.8,0,0.2
