No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
6215,999.99,999.99,999.99,999.99,353.36,353.36,182.89,52.27,9.08,50.37,999.99,74.17,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,185,0,280,0,185,1,280
6216,999.99,999.99,999.99,999.99,999.99,999.99,70.02,434.54,19.99,586.13,999.99,56.73,999.99,1,180,0,83,1,270,0,125,0,102,0,153,1,102,4,153,0,140,0,210,7,140,24,210
6217,999.99,999.99,999.99,999.99,999.99,999.99,16.59,8.24,4.75,8.61,47.18,52.41,999.99,0,235,0,110,0,353,0,165,0,94,1,141,0,86,1,129,0,140,5,210,0,140,14,210
6218,999.99,999.99,999.99,999.99,15.16,15.16,11.60,71.79,2.79,59.01,19.70,1.83,999.99,1,180,0,83,12,270,1,125,0,86,0,129,1,110,0,165,0,185,1,280,4,185,0,280
6219,999.99,999.99,999.99,999.99,999.99,999.99,26.15,86.67,11.80,91.17,94.53,66.81,999.99,1,235,0,110,1,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
6220,999.99,999.99,999.99,999.99,999.99,999.99,26.71,15.14,23.84,19.33,71.34,999.99,999.99,0,235,0,110,3,353,0,165,0,102,0,153,0,86,6,129,0,185,0,280,0,185,125,280
6221,999.99,445.12,445.12,999.99,15.06,15.39,48.09,88.54,12.42,86.75,90.32,79.22,999.99,3,235,0,110,2,353,0,165,0,86,0,129,7,102,5,153,0,185,0,280,295,185,212,280
6222,999.99,6.69,6.69,999.99,0.50,0.58,11.30,108.91,3.45,135.60,41.92,17.95,999.99,10,180,1,83,34,270,2,125,0,110,0,165,1,102,4,153,0,140,0,210,9,140,39,210
6223,999.99,5.50,5.50,999.99,4.72,4.72,5.33,21.17,4.88,20.01,21.38,27.60,999.99,11,180,1,83,7,270,0,125,0,86,0,129,7,86,4,129,0,140,0,210,17,140,11,210
6224,999.99,9.31,9.31,999.99,999.99,999.99,4.28,28.67,11.78,23.21,10.39,29.26,999.99,4,235,0,110,0,353,0,165,0,110,0,165,5,102,0,153,0,140,0,210,58,140,1,210
6225,999.99,999.99,999.99,999.99,9.35,9.35,33.92,190.28,4.28,223.78,54.16,16.50,999.99,1,235,0,110,2,353,0,165,2,94,4,141,6,86,10,129,2,185,5,280,60,185,105,280
6226,999.99,999.99,999.99,999.99,999.99,999.99,198.12,216.90,12.25,211.26,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
6227,999.99,999.99,999.99,999.99,999.99,999.99,37.65,44.60,14.64,50.55,56.26,32.49,999.99,7,180,0,83,9,270,1,125,0,102,0,153,2,94,4,141,0,185,0,280,0,185,0,280
6228,999.99,999.99,999.99,999.99,17.35,17.35,50.99,53.06,4.37,59.07,66.61,20.82,999.99,0,180,0,83,1,270,0,125,0,86,0,129,0,110,3,165,0,185,0,280,0,185,12,280
6229,999.99,999.99,999.99,999.99,72.27,72.27,6.89,6.45,3.91,5.32,22.25,36.52,999.99,4,235,0,110,0,353,0,165,10,102,0,153,14,94,0,141,394,185,0,280,53,185,0,280
6230,999.99,999.99,999.99,999.99,999.99,999.99,25.69,23.89,7.18,27.03,75.84,49.19,999.99,0,235,0,110,1,353,0,165,0,86,0,129,0,110,5,165,0,140,2,210,0,140,5,210
6231,999.99,999.99,999.99,999.99,999.99,999.99,5.57,21.14,3.03,15.58,10.58,10.11,999.99,3,180,0,83,0,270,0,125,0,94,0,141,1,102,0,153,0,140,0,210,3,140,0,210
6232,999.99,999.99,999.99,999.99,999.99,999.99,59.16,318.30,15.90,270.95,999.99,73.73,999.99,2,180,0,83,1,270,0,125,0,86,0,129,3,102,0,153,0,140,0,210,45,140,3,210
6233,999.99,999.99,999.99,999.99,999.99,999.99,118.56,70.79,37.92,86.04,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,94,0,141,0,86,1,129,0,140,0,210,0,140,20,210
6234,999.99,999.99,999.99,999.99,999.99,999.99,29.23,75.35,41.22,101.02,98.11,999.99,999.99,0,180,0,83,3,270,0,125,0,110,0,165,0,102,2,153,0,185,0,280,0,185,22,280
6235,999.99,999.99,999.99,999.99,999.99,999.99,12.42,46.36,2.54,49.48,26.06,2.73,999.99,0,180,0,83,7,270,1,125,0,94,0,141,0,86,0,129,0,185,0,280,0,185,0,280
6236,999.99,999.99,999.99,999.99,999.99,999.99,31.40,79.38,19.75,104.50,62.27,55.67,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
6237,999.99,33.33,33.33,114.26,1.19,1.19,21.29,13.91,3.48,13.29,62.05,65.76,999.99,8,180,1,83,7,270,1,125,0,102,3,153,34,86,30,129,8,185,44,280,412,185,358,280
6238,999.99,999.99,999.99,999.99,26.41,26.41,21.80,427.30,3.42,410.28,73.85,19.24,999.99,3,235,0,110,2,353,0,165,0,86,0,129,2,102,1,153,0,185,0,280,36,185,27,280
6239,999.99,999.99,999.99,999.99,68.22,68.22,80.47,134.37,17.18,105.83,999.99,999.99,999.99,1,180,0,83,0,270,0,125,0,110,0,165,0,102,0,153,0,185,0,280,1,185,0,280
6240,999.99,999.99,999.99,999.99,8.28,8.28,20.36,16.13,6.03,15.90,24.25,20.16,999.99,3,180,0,83,8,270,1,125,0,86,0,129,2,102,8,153,0,185,0,280,32,185,145,280
6241,999.99,999.99,999.99,76.97,6.83,6.83,46.99,104.01,6.51,90.55,35.58,999.99,999.99,1,180,0,83,0,270,0,125,0,102,0,153,1,86,0,129,0,185,0,280,15,185,1,280
6242,999.99,999.99,999.99,999.99,999.99,999.99,19.81,194.36,8.39,223.75,38.77,21.62,999.99,0,180,0,83,1,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
6243,999.99,999.99,999.99,999.99,999.99,999.99,17.24,28.44,8.25,26.75,32.47,22.22,999.99,2,180,0,83,0,270,0,125,0,86,0,129,1,86,0,129,0,140,0,210,2,140,0,210
6244,999.99,999.99,999.99,999.99,999.99,999.99,25.82,70.37,8.91,99.23,38.56,43.69,999.99,0,235,0,110,1,353,0,165,0,110,21,165,1,102,19,153,0,140,164,210,15,140,238,210
6245,999.99,999.99,999.99,999.99,999.99,999.99,55.90,254.79,18.06,292.48,85.83,55.46,999.99,0,235,0,110,4,353,0,165,0,94,0,141,0,86,1,129,0,140,0,210,1,140,5,210
6246,999.99,999.99,999.99,999.99,999.99,999.99,59.11,83.34,38.45,101.13,60.99,84.63,999.99,1,235,0,110,1,353,0,165,0,86,0,129,0,110,1,165,0,140,3,210,1,140,3,210
6247,999.99,999.99,1637.88,999.99,7.69,7.69,66.42,50.84,8.28,58.84,96.73,35.31,999.99,2,235,0,110,11,353,1,165,0,102,0,153,1,94,5,141,0,185,0,280,1,185,5,280
6248,999.99,999.99,999.99,4.24,4.24,4.37,114.12,137.31,4.61,46.44,999.99,17.02,999.99,1,180,0,83,6,270,1,125,2,94,55,141,6,110,107,165,2,185,74,280,34,185,644,280
6249,999.99,999.99,999.99,4.24,4.24,4.37,114.12,137.31,4.61,46.44,999.99,17.02,999.99,1,180,0,83,6,270,1,125,2,94,55,141,6,110,107,165,2,185,74,280,34,185,644,280
6250,999.99,999.99,999.99,999.99,8.16,8.16,49.79,73.72,17.35,68.70,75.34,999.99,999.99,2,235,0,110,4,353,0,165,0,86,0,129,1,86,2,129,0,140,0,210,7,140,22,210
6251,999.99,999.99,999.99,999.99,999.99,999.99,45.31,374.99,51.75,314.01,999.99,999.99,999.99,3,180,0,83,0,270,0,125,0,86,0,129,12,102,0,153,0,140,0,210,278,140,0,210
6252,999.99,999.99,999.99,999.99,999.99,999.99,99.76,85.20,24.61,91.52,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
6253,999.99,999.99,999.99,999.99,999.99,999.99,120.80,106.69,25.47,160.40,999.99,63.15,999.99,0,235,0,110,1,353,0,165,0,102,0,153,0,86,11,129,0,185,5,280,0,185,185,280
6254,999.99,999.99,999.99,999.99,999.99,999.99,18.99,68.61,8.06,59.31,41.24,43.24,999.99,1,180,0,83,0,270,0,125,0,94,0,141,0,110,0,165,0,140,0,210,0,140,0,210
6255,999.99,999.99,999.99,999.99,2.93,7.33,5.66,18.62,2.72,19.73,6.87,1.89,999.99,1,235,0,110,6,353,1,165,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
6256,999.99,999.99,999.99,999.99,999.99,999.99,33.09,97.57,3.93,102.02,55.34,5.34,999.99,2,235,0,110,21,353,1,165,0,86,0,129,1,102,2,153,0,140,0,210,33,140,73,210
6257,999.99,999.99,999.99,999.99,64.32,64.32,27.61,49.02,4.25,50.52,92.99,6.95,999.99,0,235,0,110,1,353,0,165,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
6258,999.99,999.99,999.99,999.99,3.72,3.72,19.25,26.86,10.66,24.70,32.44,59.28,999.99,8,180,0,83,1,270,0,125,0,102,0,153,2,102,0,153,0,185,0,280,3,185,0,280
6259,999.99,131.62,131.62,999.99,8.41,8.41,63.05,40.07,18.11,40.63,75.53,51.57,999.99,3,235,0,110,4,353,0,165,9,86,13,129,14,86,18,129,55,185,78,280,114,185,143,280
6260,999.99,11.66,11.66,999.99,2.07,2.07,9.99,79.17,5.33,67.31,34.46,71.62,999.99,8,235,1,110,4,353,0,165,7,110,0,165,25,102,4,153,18,185,0,280,180,185,28,280
6261,999.99,999.99,999.99,999.99,999.99,999.99,15.77,14.18,13.09,12.14,32.16,40.21,999.99,6,235,0,110,0,353,0,165,0,94,0,141,5,86,0,129,0,140,0,210,13,140,0,210
6262,999.99,16.20,16.20,1.54,1.39,2.12,3.29,4.14,1.53,1.23,4.43,4.94,999.99,18,180,1,83,11,270,1,125,0,86,0,129,48,86,46,129,0,185,0,280,49,185,48,280
6263,999.99,999.99,999.99,999.99,11.64,11.64,51.17,24.67,4.58,24.46,999.99,31.25,999.99,1,180,0,83,1,270,0,125,0,102,0,153,3,110,2,165,0,140,0,210,16,140,11,210
6264,999.99,999.99,999.99,999.99,7.30,7.30,30.83,56.72,14.36,50.91,97.14,999.99,999.99,8,235,0,110,3,353,0,165,0,102,0,153,9,110,2,165,0,140,0,210,42,140,10,210
6265,999.99,999.99,999.99,999.99,999.99,999.99,176.76,282.40,21.07,348.29,999.99,999.99,999.99,0,235,0,110,3,353,0,165,0,86,1,129,0,110,6,165,0,140,6,210,2,140,23,210
6266,999.99,999.99,999.99,999.99,999.99,999.99,28.96,21.04,4.85,20.28,39.50,27.03,999.99,4,235,0,110,1,353,0,165,0,102,0,153,20,94,9,141,0,185,0,280,29,185,12,280
6267,999.99,999.99,999.99,999.99,999.99,999.99,27.00,35.30,6.94,35.88,56.53,86.98,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
6268,999.99,999.99,999.99,999.99,999.99,999.99,52.57,302.05,15.31,306.84,999.99,999.99,999.99,2,180,0,83,1,270,0,125,0,102,1,153,8,86,6,129,2,185,29,280,345,185,265,280
6270,999.99,999.99,999.99,999.99,999.99,999.99,8.25,49.20,3.75,40.81,11.75,2.26,999.99,1,180,0,83,15,270,2,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
6271,999.99,999.99,999.99,999.99,999.99,999.99,25.55,27.64,8.80,23.27,39.80,20.14,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
6272,999.99,999.99,999.99,999.99,27.10,27.10,436.87,83.84,24.11,94.40,999.99,999.99,999.99,0,235,0,110,1,353,0,165,0,86,9,129,0,86,7,129,2,185,128,280,1,185,14,280
6273,999.99,999.99,999.99,999.99,999.99,999.99,28.18,305.00,13.40,281.67,53.66,28.86,999.99,2,180,0,83,1,270,0,125,0,94,0,141,5,86,2,129,0,185,0,280,237,185,83,280
6274,999.99,999.99,999.99,3.33,3.08,3.14,20.40,13.32,3.00,7.35,23.46,13.45,999.99,4,235,0,110,18,353,1,165,0,86,0,129,10,110,50,165,0,185,0,280,45,185,232,280
6275,999.99,999.99,999.99,999.99,22.75,22.75,25.64,64.32,7.43,61.92,48.90,80.81,999.99,3,180,0,83,1,270,0,125,0,102,0,153,1,86,0,129,0,185,0,280,6,185,2,280
6276,999.99,999.99,999.99,999.99,5.94,5.94,10.62,17.27,5.16,18.31,31.28,26.16,999.99,5,180,0,83,6,270,0,125,0,86,0,129,0,102,1,153,0,140,0,210,2,140,2,210
6277,999.99,999.99,999.99,999.99,999.99,999.99,7.05,19.33,5.80,16.53,12.61,11.83,999.99,3,235,0,110,0,353,0,165,0,110,0,165,3,102,0,153,1,140,0,210,41,140,1,210
6278,999.99,999.99,999.99,999.99,999.99,999.99,38.31,18.37,8.95,21.53,999.99,75.77,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,1,280
6279,999.99,106.22,106.22,999.99,24.85,24.85,12.49,14.66,5.51,13.95,15.77,18.54,999.99,4,235,0,110,2,353,0,165,2,86,1,129,20,102,10,153,43,140,26,210,225,140,114,210
6280,999.99,999.99,999.99,999.99,999.99,999.99,51.95,221.14,23.81,279.77,86.25,93.13,999.99,0,180,0,83,2,270,0,125,0,102,0,153,0,102,11,153,0,185,0,280,0,185,134,280
6281,999.99,999.99,999.99,999.99,999.99,999.99,72.79,21.65,9.89,19.30,999.99,59.72,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,110,0,165,0,140,0,210,0,140,0,210
6282,999.99,999.99,999.99,999.99,999.99,999.99,49.51,164.45,31.72,195.00,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,94,0,141,0,86,0,129,0,140,0,210,0,140,0,210
6284,999.99,0.90,0.90,999.99,0.98,0.98,4.95,11.68,4.50,11.64,17.76,16.94,999.99,29,180,2,83,31,270,2,125,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
6285,999.99,0.90,0.90,999.99,0.98,0.98,4.95,11.68,4.50,11.64,17.76,16.94,999.99,29,180,2,83,31,270,2,125,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
6286,999.99,999.99,999.99,6.43,1.95,1.95,16.92,201.85,3.67,130.53,22.36,17.75,999.99,9,235,0,110,20,353,1,165,0,86,0,129,29,102,40,153,0,185,0,280,197,185,273,280
6287,999.99,999.99,999.99,999.99,15.05,15.05,25.26,48.75,3.92,56.70,77.16,31.53,999.99,1,180,0,83,1,270,0,125,0,86,1,129,2,86,3,129,9,140,22,210,21,140,37,210
6288,999.99,999.99,999.99,14.33,13.13,13.13,3.38,3.20,2.22,3.09,6.41,9.44,999.99,0,180,0,83,1,270,0,125,0,86,0,129,1,102,3,153,0,140,2,210,13,140,35,210
6289,999.99,999.99,999.99,999.99,999.99,999.99,40.29,17.13,6.02,14.36,999.99,30.75,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,94,0,141,1,140,0,210,1,140,0,210
6290,999.99,999.99,999.99,999.99,999.99,999.99,28.45,60.36,19.05,76.04,42.25,48.58,999.99,1,180,0,83,2,270,0,125,0,94,13,141,0,94,6,141,0,140,35,210,0,140,7,210
6291,999.99,999.99,999.99,999.99,999.99,999.99,161.55,325.22,10.53,395.31,999.99,71.32,999.99,0,180,0,83,0,270,0,125,0,94,0,141,0,110,0,165,0,185,0,280,0,185,0,280
6292,999.99,999.99,999.99,999.99,999.99,999.99,56.84,186.72,55.49,193.43,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
6293,999.99,999.99,999.99,999.99,227.16,227.16,46.27,47.36,10.44,38.17,96.61,999.99,999.99,1,235,0,110,0,353,0,165,0,102,0,153,1,86,0,129,0,185,0,280,19,185,0,280
6294,999.99,999.99,2485.68,999.99,24.44,24.44,22.22,11.07,8.83,11.81,36.48,20.21,999.99,3,180,0,83,4,270,0,125,0,86,0,129,4,102,7,153,0,185,0,280,56,185,87,280
6295,999.99,999.99,999.99,999.99,999.99,999.99,10.56,19.37,4.70,17.90,18.36,17.90,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
6296,999.99,999.99,999.99,999.99,999.99,999.99,28.15,141.28,13.91,161.57,50.07,74.59,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
6297,999.99,999.99,999.99,999.99,999.99,999.99,15.93,45.11,3.93,42.90,41.44,4.64,999.99,0,235,0,110,6,353,1,165,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
6298,999.99,999.99,999.99,999.99,999.99,999.99,11.01,5.89,6.44,6.75,31.90,34.57,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
6299,999.99,65.04,65.04,999.99,21.60,21.60,15.33,35.95,11.24,34.17,25.22,29.08,999.99,4,235,0,110,3,353,0,165,3,102,5,153,11,102,12,153,17,140,26,210,240,140,268,210
6300,999.99,818.51,818.51,999.99,9.09,9.09,23.47,69.27,7.29,73.03,54.66,42.88,999.99,5,180,0,83,5,270,0,125,3,86,4,129,5,86,6,129,4,140,5,210,11,140,12,210
6301,999.99,999.99,999.99,999.99,0.63,0.63,18.28,324.63,5.68,371.90,42.52,19.32,999.99,43,235,1,110,74,353,2,165,0,86,0,129,10,86,21,129,0,140,0,210,25,140,54,210
6302,999.99,999.99,999.99,999.99,157.90,157.90,130.30,64.46,35.47,69.52,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,86,1,129,0,110,1,165,1,140,3,210,1,140,1,210
6303,999.99,999.99,999.99,999.99,4.62,4.62,20.98,19.69,4.87,20.82,54.95,44.39,999.99,2,180,0,83,2,270,0,125,0,102,0,153,0,102,1,153,0,140,0,210,2,140,2,210
6304,999.99,999.99,999.99,999.99,999.99,999.99,21.50,30.23,7.65,37.15,33.54,18.82,999.99,0,235,0,110,3,353,0,165,0,102,1,153,0,102,10,153,0,140,1,210,0,140,333,210
6305,999.99,999.99,999.99,999.99,999.99,999.99,86.05,190.04,17.48,266.49,999.99,999.99,999.99,0,235,0,110,2,353,0,165,0,94,0,141,0,102,11,153,0,140,0,210,4,140,139,210
6306,999.99,999.99,999.99,999.99,35.59,35.59,7.59,1.08,4.46,1.15,1.27,1.16,999.99,14,180,1,83,11,270,1,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
6307,999.99,999.99,999.99,999.99,8.48,8.48,11.77,9.35,2.52,8.44,13.14,2.22,999.99,0,180,0,83,3,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
6308,999.99,999.99,999.99,999.99,999.99,999.99,29.43,112.85,11.41,67.93,999.99,72.15,999.99,3,235,0,110,0,353,0,165,0,86,0,129,4,102,0,153,0,185,0,280,22,185,0,280
6309,999.99,999.99,999.99,999.99,999.99,999.99,74.61,435.06,20.00,388.61,999.99,83.33,999.99,1,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
6310,999.99,999.99,999.99,999.99,999.99,999.99,93.06,51.13,16.06,53.47,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,94,0,141,0,86,0,129,0,185,0,280,0,185,2,280
6312,999.99,999.99,999.99,999.99,999.99,999.99,10.36,28.59,3.37,33.00,16.88,3.19,999.99,0,235,0,110,8,353,1,165,0,86,0,129,0,94,0,141,0,140,0,210,0,140,0,210
6313,999.99,999.99,999.99,999.99,999.99,999.99,10.36,28.59,3.37,33.00,16.88,3.19,999.99,0,235,0,110,8,353,1,165,0,86,0,129,0,94,0,141,0,140,0,210,0,140,0,210
6314,999.99,21.62,21.62,3.71,2.77,2.77,14.63,78.73,5.73,38.25,28.83,41.21,999.99,21,180,1,83,6,270,1,125,1,86,0,129,138,94,33,141,3,185,1,280,230,185,54,280
6315,999.99,999.99,999.99,999.99,10.43,10.43,195.10,39.78,3.45,41.42,999.99,8.53,999.99,0,235,0,110,1,353,0,165,0,102,1,153,0,94,1,141,1,140,16,210,0,140,2,210
6316,999.99,8.47,8.47,999.99,8.03,8.03,11.43,93.77,8.97,80.10,23.54,23.08,999.99,17,235,1,110,8,353,0,165,0,94,0,141,3,102,1,153,0,140,0,210,22,140,9,210
6317,999.99,999.99,999.99,999.99,999.99,999.99,60.24,449.17,41.52,441.71,95.96,999.99,999.99,2,235,0,110,1,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,0,185,0,280
6318,999.99,2.53,2.53,999.99,2.03,2.03,12.26,188.65,6.71,190.81,48.83,29.96,999.99,20,180,1,83,16,270,1,125,0,102,0,153,10,86,9,129,0,140,0,210,361,140,322,210
6319,999.99,999.99,999.99,999.99,14.00,14.00,44.17,47.72,8.90,55.09,999.99,999.99,999.99,1,180,0,83,2,270,0,125,0,94,1,141,1,102,2,153,0,185,1,280,5,185,9,280
6320,999.99,999.99,999.99,999.99,22.76,22.76,10.27,43.82,4.65,40.38,19.72,20.93,999.99,2,180,0,83,1,270,0,125,0,110,0,165,8,86,2,129,0,185,0,280,39,185,9,280
6321,999.99,999.99,999.99,999.99,999.99,999.99,10.52,81.52,3.95,86.37,35.03,21.45,999.99,4,180,0,83,3,270,0,125,0,86,0,129,3,86,5,129,0,185,0,280,11,185,18,280
6323,999.99,999.99,999.99,999.99,56.13,56.13,75.87,822.64,22.71,740.05,999.99,999.99,999.99,2,235,0,110,1,353,0,165,0,94,0,141,1,110,0,165,0,140,0,210,0,140,0,210
6324,999.99,999.99,999.99,999.99,56.13,56.13,75.87,822.64,22.71,740.05,999.99,999.99,999.99,2,235,0,110,1,353,0,165,0,94,0,141,1,110,0,165,0,140,0,210,0,140,0,210
6325,999.99,999.99,999.99,999.99,999.99,999.99,52.74,191.04,15.23,184.82,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,94,0,141,0,185,0,280,0,185,0,280
6326,999.99,999.99,999.99,999.99,999.99,999.99,28.22,54.48,13.47,54.48,41.95,49.62,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
6327,999.99,999.99,999.99,999.99,999.99,999.99,35.98,15.96,4.71,13.06,82.40,40.93,999.99,0,235,0,110,0,353,0,165,0,94,0,141,0,102,0,153,0,185,0,280,0,185,0,280
6328,999.99,999.99,999.99,59.33,5.11,16.18,35.72,8.42,2.15,9.08,52.37,4.56,999.99,0,180,0,83,14,270,0,125,0,102,0,153,0,86,12,129,0,140,0,210,21,140,524,210
6329,16.38,16.38,18.64,3.86,3.86,4.86,4.62,15.13,2.55,4.47,5.53,2.65,999.99,4,180,0,83,1,270,0,125,0,86,0,129,40,102,20,153,0,140,0,210,280,140,141,210
6330,999.99,999.99,999.99,1.52,1.37,1.95,16.47,3.55,1.69,1.32,4.30,3.58,999.99,0,180,0,83,1,270,0,125,0,102,0,153,0,102,4,153,0,140,1,210,0,140,28,210
6331,999.99,236.10,236.10,999.99,6.05,6.05,8.33,8.91,3.98,8.34,19.98,26.17,999.99,13,180,1,83,4,270,0,125,0,86,0,129,3,102,1,153,0,140,0,210,6,140,2,210
6332,999.99,999.99,999.99,999.99,3.85,3.85,25.19,74.42,15.08,70.80,97.51,999.99,999.99,7,235,0,110,5,353,0,165,0,86,0,129,5,86,3,129,0,185,0,280,37,185,22,280
6333,999.99,999.99,999.99,999.99,65.98,65.98,193.32,604.49,27.05,615.40,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
6334,999.99,999.99,999.99,999.99,999.99,999.99,33.16,255.30,36.73,218.52,71.89,999.99,999.99,3,180,0,83,4,270,0,125,0,102,0,153,11,102,13,153,0,185,0,280,126,185,144,280
6335,999.99,999.99,999.99,999.99,999.99,999.99,34.74,419.95,63.99,365.12,999.99,999.99,999.99,3,180,0,83,0,270,0,125,0,86,0,129,7,110,1,165,0,140,0,210,7,140,1,210
6337,999.99,999.99,999.99,46.58,0.99,0.99,10.16,11.96,3.26,13.22,28.20,22.74,999.99,2,235,0,110,14,353,1,165,0,86,0,129,2,86,21,129,0,185,0,280,15,185,177,280
6338,999.99,999.99,999.99,999.99,999.99,999.99,95.32,99.95,11.02,77.07,999.99,58.01,999.99,3,235,0,110,0,353,0,165,1,102,0,153,7,102,0,153,22,185,0,280,47,185,0,280
6339,999.99,999.99,7308.10,999.99,49.47,49.47,123.32,16.36,20.75,17.65,999.99,999.99,999.99,1,235,0,110,2,353,0,165,0,86,0,129,2,86,4,129,0,140,1,210,17,140,45,210
6340,999.99,16.72,16.72,999.99,13.29,13.29,6.18,11.88,17.32,8.87,13.32,999.99,999.99,5,180,1,83,0,270,0,125,0,86,0,129,8,86,0,129,0,140,0,210,15,140,0,210
6341,999.99,4.80,4.80,999.99,1.70,1.70,6.07,12.96,3.63,13.34,12.42,8.34,999.99,15,235,1,110,19,353,1,165,0,102,0,153,8,102,10,153,0,185,0,280,93,185,121,280
6342,999.99,999.99,999.99,999.99,4.64,4.64,15.62,97.25,4.70,94.66,29.63,22.50,999.99,27,235,1,110,16,353,0,165,0,86,0,129,13,102,7,153,0,185,0,280,124,185,73,280
6343,999.99,999.99,999.99,999.99,37.50,37.50,86.53,19.74,8.67,19.99,76.42,46.06,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,185,0,280,4,185,7,280
6344,999.99,999.99,999.99,999.99,999.99,999.99,11.51,21.82,12.21,20.77,19.68,29.18,999.99,1,235,0,110,0,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
6345,999.99,480.50,480.50,999.99,12.64,12.64,82.86,161.50,13.35,151.04,999.99,999.99,999.99,3,235,0,110,1,353,0,165,5,94,2,141,4,102,2,153,16,185,7,280,38,185,17,280
6346,999.99,999.99,999.99,999.99,999.99,999.99,10.96,259.74,35.11,177.58,36.06,88.76,999.99,16,235,1,110,0,353,0,165,1,110,0,165,130,86,0,129,0,140,0,210,324,140,0,210
6347,999.99,18.82,18.82,47.54,6.67,6.67,12.24,20.28,6.90,17.62,23.62,27.87,999.99,23,235,1,110,10,353,1,165,0,86,0,129,16,94,6,141,0,140,0,210,35,140,13,210
6348,999.99,999.99,999.99,999.99,11.37,11.37,79.68,93.37,8.74,94.28,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,102,0,153,0,110,0,165,0,140,0,210,0,140,0,210
6349,999.99,999.99,999.99,999.99,28.43,28.43,12.29,36.87,7.67,32.52,18.21,24.17,999.99,3,180,0,83,0,270,0,125,1,102,0,153,10,110,1,165,11,140,0,210,14,140,1,210
6350,999.99,999.99,999.99,999.99,999.99,999.99,21.32,30.27,14.90,27.92,35.52,34.08,999.99,0,235,0,110,0,353,0,165,0,94,0,141,0,110,0,165,0,185,0,280,0,185,0,280
6351,999.99,999.99,999.99,999.99,999.99,999.99,18.20,15.99,7.09,16.88,25.96,42.02,999.99,1,180,0,83,1,270,0,125,0,86,0,129,0,102,0,153,0,185,0,280,0,185,2,280
6352,999.99,24.39,24.39,5.20,3.84,5.50,6.67,20.21,2.92,12.99,17.43,4.07,999.99,18,235,1,110,8,353,1,165,0,86,0,129,1,86,0,129,0,185,0,280,3,185,1,280
6353,999.99,999.99,999.99,26.13,6.22,6.22,286.63,231.25,5.89,263.16,999.99,18.62,999.99,0,235,0,110,5,353,0,165,0,86,1,129,0,102,5,153,0,140,1,210,0,140,80,210
